customer_id,age,gender,region,tenure_months,credit_score,annual_income,num_products,products_held,has_current_account,has_savings_account,has_credit_card,has_mortgage,avg_transaction_value,transaction_frequency,complaints_last_year,days_since_last_login,app_usage_hours,churned,churn_reason
CUST13102,44,Male,North West,205,585,45427.59081136749,3,"Business Account,Credit Card,Insurance",0,0,1,0,100.70981541027955,14,1,6.7914887864576166,4.181582733177488,0,N/A
CUST13103,58,Male,South East,175,706,63076.54931631708,2,"Personal Loan,Business Account",0,0,0,0,207.60048301702332,11,0,11.112404232651421,1.8181962844379735,0,N/A
CUST13104,65,Male,Scotland,190,694,39204.57318492707,2,"Current Account,Mortgage",1,0,0,1,202.81613776140904,9,0,96.66505611166346,8.42785075472168,0,N/A
CUST13105,33,Female,South East,13,636,31021.424283376833,2,"Current Account,Insurance",1,0,0,0,99.58090667695917,15,0,31.833544436044143,5.938450890921708,0,N/A
CUST13106,62,Male,London,58,703,29762.15564972541,4,"Business Account,Mortgage,Insurance,Personal Loan",0,0,0,1,110.68019899878766,17,0,24.69437302327273,3.569607119947147,0,N/A
CUST13107,57,Male,South West,150,799,17772.54756325955,3,"Mortgage,Savings Account,Current Account",1,1,0,1,144.17886953843794,8,0,21.408201510515134,5.261320977126659,0,N/A
CUST13108,80,Male,London,155,391,44686.6146932324,4,"Personal Loan,Mortgage,Current Account,Insurance",1,0,0,1,244.85021092534782,9,0,11.952148320022845,3.593576151315732,0,N/A
CUST13109,42,Male,London,28,690,26216.93303262879,3,"Investment,Current Account,Credit Card",1,0,1,0,164.89069115032507,11,0,20.76222401074648,9.235992973077598,0,N/A
CUST13110,63,Female,North West,208,645,31470.88485079641,3,"Personal Loan,Savings Account,Investment",0,1,0,0,57.72068766088124,20,0,34.45900797137547,2.0856490638626726,0,N/A
CUST13111,80,Male,London,218,476,53547.93476768124,3,"Investment,Current Account,Business Account",1,0,0,0,120.54407323103429,10,0,14.990955761736652,4.06447018904745,0,N/A
CUST13112,30,Male,Northern Ireland,192,581,34267.88267226146,3,"Credit Card,Savings Account,Business Account",0,1,1,0,144.72761152760435,12,1,11.549811198533453,2.7639442069064826,0,N/A
CUST13113,78,Male,East of England,90,600,47820.92294694995,5,"Investment,Mortgage,Insurance,Savings Account,Current Account",1,1,0,1,99.83925308688022,17,0,22.76132617957138,3.143928655510147,0,N/A
CUST13114,19,Male,Yorkshire,195,742,21969.050466207973,3,"Personal Loan,Credit Card,Investment",0,0,1,0,88.05967245689875,13,0,8.369612338582664,0.509364281819323,0,N/A
CUST13115,59,Female,Northern Ireland,92,629,76110.77242352675,2,"Personal Loan,Insurance",0,0,0,0,189.802009912407,9,0,22.01304349707256,13.13121458050804,0,N/A
CUST13116,43,Male,East of England,87,850,41729.566496311236,2,"Mortgage,Business Account",0,0,0,1,69.96634201013376,15,0,43.708351545782065,8.035347440968522,0,N/A
CUST13117,78,Male,Yorkshire,115,692,97994.54422351421,2,"Savings Account,Investment",0,1,0,0,286.57884063350775,18,1,3.8675714668030152,2.190462254255962,0,N/A
CUST13118,32,Female,London,167,630,25978.055272597496,4,"Insurance,Personal Loan,Savings Account,Credit Card",0,1,1,0,117.65942380918656,16,0,71.91337713851185,1.146938554909457,0,N/A
CUST13119,69,Male,London,4,641,20281.020507604062,2,"Business Account,Credit Card",0,0,1,0,115.1594184358767,9,1,36.32627193928097,6.91263543729987,0,N/A
CUST13120,70,Male,Wales,92,827,47572.0915582992,4,"Business Account,Mortgage,Personal Loan,Insurance",0,0,0,1,183.53005805826677,10,0,14.278079212361739,6.685520598429432,0,N/A
CUST13121,48,Female,South East,157,770,70195.63428653088,5,"Investment,Current Account,Credit Card,Mortgage,Savings Account",1,1,1,1,362.62968995472403,9,0,51.513693196372586,1.4955091401541154,0,N/A
CUST13122,52,Male,Yorkshire,21,707,110436.53770831134,3,"Investment,Insurance,Credit Card",0,0,1,0,286.4036363201411,10,0,36.44820431867431,3.993262989181938,0,N/A
CUST13123,25,Male,South East,137,664,54565.48806308106,3,"Savings Account,Current Account,Personal Loan",1,1,0,0,140.24726858630788,15,0,24.67875579345042,3.970517641829895,0,N/A
CUST13124,65,Female,London,204,782,18169.70510750949,2,"Insurance,Credit Card",0,0,1,0,93.64310951005129,13,1,25.755912062350404,1.1265391906542486,0,N/A
CUST13125,56,Female,East Midlands,183,690,15511.244888715013,4,"Credit Card,Insurance,Investment,Savings Account",0,1,1,0,8.553589292991376,10,0,12.552033443263397,3.6779305475876596,0,N/A
CUST13126,20,Female,London,172,538,47998.34795913403,3,"Business Account,Personal Loan,Insurance",0,0,0,0,141.27768871258272,11,0,17.91159555112031,4.7555816192239115,0,N/A
CUST13127,45,Male,Wales,18,661,49919.84327745054,2,"Savings Account,Mortgage",0,1,0,1,132.04897821670394,9,0,28.702148078377736,9.063914770923002,0,N/A
CUST13128,61,Female,London,211,335,22848.701614889087,4,"Business Account,Credit Card,Current Account,Investment",1,0,1,0,56.761171505278014,14,1,23.79904749467727,2.7526934868794006,0,N/A
CUST13129,38,Female,South West,46,424,15000.0,3,"Personal Loan,Savings Account,Investment",0,1,0,0,111.02441414252826,9,0,4.330633102328452,9.828846592792841,0,N/A
CUST13130,60,Male,East of England,32,675,23516.361923735658,5,"Personal Loan,Investment,Savings Account,Business Account,Credit Card",0,1,1,0,33.79316519408358,17,0,17.127353187458276,2.2883899290068475,0,N/A
CUST13131,67,Male,London,44,754,87657.81373593817,1,Personal Loan,0,0,0,0,46.59994316370707,11,0,29.02854800777393,9.260095246462189,0,N/A
CUST13132,64,Male,West Midlands,207,678,150000.0,3,"Current Account,Personal Loan,Business Account",1,0,0,0,121.28306941848315,12,0,26.64196580653556,2.544852670483392,0,N/A
CUST13133,67,Male,London,26,599,48128.0830429837,4,"Current Account,Personal Loan,Business Account,Investment",1,0,0,0,84.40128427819533,22,0,2.6422107301623097,5.323623590680279,0,N/A
CUST13134,37,Female,London,146,774,15000.0,3,"Investment,Credit Card,Current Account",1,0,1,0,314.264392510656,11,0,11.370047652976986,0.7701278955397113,0,N/A
CUST13135,53,Female,London,122,710,44028.35236338003,2,"Business Account,Insurance",0,0,0,0,137.52179048564028,20,0,6.819563298421752,4.422917595181169,0,N/A
CUST13136,56,Male,South West,65,681,38264.52443515312,3,"Personal Loan,Mortgage,Investment",0,0,0,1,303.86133386380413,19,1,24.988566280294144,1.2747074153002227,0,N/A
CUST13137,25,Male,London,28,614,35436.815462893595,4,"Savings Account,Investment,Personal Loan,Current Account",1,1,0,0,175.40175449902554,14,0,20.002078338612094,2.621941523424238,0,N/A
CUST13138,74,Female,South East,192,653,15828.552053823078,4,"Savings Account,Insurance,Investment,Credit Card",0,1,1,0,207.0237614520592,13,1,7.984648374266898,4.622878032338781,0,N/A
CUST13139,62,Female,Yorkshire,210,666,70003.39213205203,2,"Mortgage,Investment",0,0,0,1,168.0980744288609,17,2,18.041283464889652,3.010647978583358,0,N/A
CUST13140,74,Female,London,159,606,32701.307396822856,4,"Mortgage,Investment,Credit Card,Current Account",1,0,1,1,770.7534328224168,9,0,24.823447656608753,10.181206206265099,0,N/A
CUST13141,44,Female,South West,138,641,32751.905624484014,3,"Savings Account,Credit Card,Insurance",0,1,1,0,17.82902018503155,15,1,4.798311292509788,2.1984813640581966,0,N/A
CUST13142,50,Female,London,222,850,60246.12735621703,3,"Personal Loan,Mortgage,Business Account",0,0,0,1,139.62564977359605,18,1,42.38083548716491,4.293739894703862,0,N/A
CUST13143,42,Female,London,86,530,26840.0364567165,5,"Business Account,Investment,Insurance,Credit Card,Mortgage",0,0,1,1,41.96900829004613,13,0,35.342156653579764,1.7640155278692247,0,N/A
CUST13144,73,Male,East Midlands,97,566,30995.254839261575,4,"Insurance,Investment,Savings Account,Business Account",0,1,0,0,77.63633104032364,16,0,54.167098697099476,12.564823128051009,0,N/A
CUST13145,47,Male,London,13,570,27758.69902516038,2,"Mortgage,Current Account",1,0,0,1,269.05729580030123,19,1,29.83674991232506,4.266178255756122,0,N/A
CUST13146,28,Female,South East,89,677,31682.955236694153,2,"Personal Loan,Investment",0,0,0,0,273.1960254713989,13,0,25.692725085551135,2.6271357394268744,0,N/A
CUST13147,40,Female,London,50,573,43950.867176688625,2,"Savings Account,Credit Card",0,1,1,0,40.10975650786097,20,0,16.958970785059112,11.441541152235112,0,N/A
CUST13148,64,Female,South East,200,666,70450.31749378779,3,"Current Account,Business Account,Credit Card",1,0,1,0,370.9222445891863,10,0,46.997108254299974,0.802801720860964,0,N/A
CUST13149,29,Female,North West,205,563,17268.993977592716,2,"Savings Account,Current Account",1,1,0,0,290.26632410444034,13,0,11.944956008494717,5.876584944498713,0,N/A
CUST13150,33,Female,Yorkshire,146,567,45068.67641623764,3,"Mortgage,Insurance,Credit Card",0,0,1,1,34.24334281654767,6,1,9.821966996180358,8.934733734575566,0,N/A
CUST13151,24,Female,Scotland,111,850,30711.242489240594,2,"Business Account,Insurance",0,0,0,0,53.26912010440927,15,1,20.024498999913483,0.4657437714943146,0,N/A
CUST13152,27,Female,South West,51,819,33891.89106566951,2,"Investment,Business Account",0,0,0,0,186.72729918597233,21,2,10.460758491342359,2.7664444335935756,0,N/A
CUST13153,52,Male,London,10,563,33976.76813418093,3,"Business Account,Mortgage,Personal Loan",0,0,0,1,173.46709386616706,16,0,7.077960716804026,0.23082344205951266,0,N/A
CUST13154,25,Female,South East,125,736,78387.12430792292,3,"Insurance,Business Account,Investment",0,0,0,0,221.77509611810657,13,0,9.869194849516326,2.5465554108900013,0,N/A
CUST13155,63,Male,South East,152,743,63920.76612896325,3,"Investment,Business Account,Mortgage",0,0,0,1,113.97710904218548,17,0,21.919623210661232,10.126561544342835,0,N/A
CUST13156,60,Male,London,35,453,27023.136563827597,3,"Savings Account,Business Account,Investment",0,1,0,0,176.7260735324616,12,1,11.5759542002133,2.4012753811814536,0,N/A
CUST13157,20,Male,London,88,614,38048.94623084795,2,"Current Account,Savings Account",1,1,0,0,225.27817313114838,14,0,47.29333216405327,5.579203344304277,0,N/A
CUST13158,78,Female,Scotland,81,788,25659.898060698,4,"Savings Account,Investment,Current Account,Business Account",1,1,0,0,99.04389731803373,15,0,29.52627104664252,4.297146115233982,0,N/A
CUST13159,66,Male,South East,187,661,59483.48695918096,1,Current Account,1,0,0,0,92.22025980963122,16,1,11.913012381042542,8.736218513619068,0,N/A
CUST13160,48,Male,Wales,90,850,29253.83806145733,3,"Credit Card,Business Account,Insurance",0,0,1,0,261.49131107541734,7,0,2.2782703321904454,2.259473446455881,0,N/A
CUST13161,42,Female,North West,74,656,81040.14837453981,5,"Mortgage,Insurance,Savings Account,Credit Card,Investment",0,1,1,1,103.53406280929026,10,0,1.843120938136158,2.9700383499156437,0,N/A
CUST13162,62,Male,East of England,146,689,42377.55581921698,3,"Savings Account,Mortgage,Credit Card",0,1,1,1,139.07986324527974,22,1,53.43611316932935,2.622459681693716,0,N/A
CUST13163,82,Female,Yorkshire,33,677,36777.997418904706,2,"Mortgage,Credit Card",0,0,1,1,132.95511741370936,16,1,20.258865534284126,2.3565305665617053,0,N/A
CUST13164,41,Female,North West,194,640,27816.298184973177,2,"Investment,Current Account",1,0,0,0,105.95833303708767,18,0,12.644423706339726,1.339370159465876,0,N/A
CUST13165,35,Female,Yorkshire,136,570,31603.62061776903,5,"Savings Account,Business Account,Investment,Credit Card,Personal Loan",0,1,1,0,318.28663413092806,9,0,11.515576187844001,6.020763731515779,0,N/A
CUST13166,70,Female,Northern Ireland,151,731,58444.34896629508,4,"Business Account,Current Account,Credit Card,Personal Loan",1,0,1,0,65.77571197789399,24,0,14.581782706622324,5.9904003485927095,0,N/A
CUST13167,40,Male,London,101,613,58496.8805560201,3,"Credit Card,Savings Account,Mortgage",0,1,1,1,165.36482728651282,13,1,8.048090248986483,3.3615198295789956,0,N/A
CUST13168,29,Female,North West,209,603,74015.28160473367,3,"Investment,Current Account,Mortgage",1,0,0,1,207.16698301814162,12,0,40.821427680460715,3.2557053811494647,0,N/A
CUST13169,54,Male,South East,23,471,41318.18232914144,3,"Current Account,Business Account,Insurance",1,0,0,0,75.5528282923639,8,0,36.56254840944431,5.833045618913514,0,N/A
CUST13170,32,Female,East Midlands,82,616,27852.371417560586,4,"Investment,Credit Card,Business Account,Personal Loan",0,0,1,0,78.43107450382506,18,0,11.504524753162034,2.2942773940411523,0,N/A
CUST13171,53,Female,Yorkshire,92,539,28275.17873798983,1,Personal Loan,0,0,0,0,111.56413522933555,20,0,17.315660846345267,4.380189462122039,0,N/A
CUST13172,40,Male,East of England,70,745,57270.80507511531,5,"Current Account,Credit Card,Investment,Insurance,Personal Loan",1,0,1,0,479.0920837295636,19,0,60.712961563957386,11.057465982753607,0,N/A
CUST13173,24,Male,London,51,706,28263.324046002374,2,"Credit Card,Insurance",0,0,1,0,288.85486076257655,13,2,46.3042113244017,1.9851877346700422,0,N/A
CUST13174,27,Male,North West,190,665,53676.43760382863,4,"Current Account,Personal Loan,Business Account,Credit Card",1,0,1,0,101.23890705060136,20,0,19.55917120796395,3.1420058551786525,0,N/A
CUST13175,52,Male,South West,218,604,39556.27616823056,3,"Insurance,Personal Loan,Current Account",1,0,0,0,114.7196799690684,20,0,8.525055302494986,2.1675037903461565,0,N/A
CUST13176,76,Female,South West,50,699,42692.69210770629,2,"Personal Loan,Insurance",0,0,0,0,113.86636808433056,12,1,27.052899202634272,1.118341394993226,0,N/A
CUST13177,60,Female,Northern Ireland,174,610,45389.61277617413,4,"Investment,Credit Card,Current Account,Business Account",1,0,1,0,122.48736636023186,11,1,43.52709296311495,15.81476911825693,0,N/A
CUST13178,32,Female,London,188,569,22523.39626024888,2,"Insurance,Credit Card",0,0,1,0,449.4707426499738,21,0,24.291889242466148,11.080355756821408,0,N/A
CUST13179,26,Male,South East,60,647,62387.97361226314,4,"Investment,Current Account,Savings Account,Mortgage",1,1,0,1,127.89746291648852,14,1,6.8261859395982905,3.0386339021754005,0,N/A
CUST13180,84,Female,South West,64,695,45385.19142899004,3,"Credit Card,Business Account,Mortgage",0,0,1,1,190.70319581854866,13,0,17.97011040861115,7.1318611876743665,0,N/A
CUST13181,46,Male,London,164,713,60482.9935214012,3,"Business Account,Savings Account,Personal Loan",0,1,0,0,256.56855225440034,13,1,17.21468307461529,4.168363363144406,0,N/A
CUST13182,34,Female,South East,221,404,96685.01088292488,3,"Credit Card,Personal Loan,Insurance",0,0,1,0,102.70236525885794,12,0,36.65682127499229,19.542719662614648,0,N/A
CUST13183,32,Male,Wales,178,750,39279.483993946116,4,"Insurance,Personal Loan,Business Account,Credit Card",0,0,1,0,125.77060219325965,12,0,25.824715929907956,2.9940287709248556,0,N/A
CUST13184,64,Female,North West,209,480,27507.06443162415,3,"Mortgage,Business Account,Insurance",0,0,0,1,31.582675544508653,13,0,21.35043624210791,5.607286071468317,0,N/A
CUST13185,41,Female,East Midlands,73,681,132616.4032790068,3,"Investment,Credit Card,Insurance",0,0,1,0,26.314410429463667,23,0,4.661718893810017,6.91775076856138,0,N/A
CUST13186,39,Female,West Midlands,39,684,22626.510668998788,5,"Insurance,Investment,Credit Card,Savings Account,Personal Loan",0,1,1,0,30.351446367938365,10,0,32.4265101199798,4.2703029355657645,0,N/A
CUST13187,20,Male,South East,64,494,33627.98874469207,3,"Personal Loan,Insurance,Investment",0,0,0,0,218.19610616437285,13,0,21.727434958708084,1.6013185169985054,0,N/A
CUST13188,71,Male,South West,26,705,15000.0,3,"Savings Account,Insurance,Credit Card",0,1,1,0,111.43356167270282,19,0,23.788310830926743,11.530345681532916,0,N/A
CUST13189,63,Male,West Midlands,216,597,29251.460825018756,4,"Mortgage,Savings Account,Investment,Insurance",0,1,0,1,44.403814050776724,13,1,10.5304502183473,3.575785709101636,0,N/A
CUST13190,52,Female,Yorkshire,56,658,15000.0,4,"Business Account,Current Account,Credit Card,Insurance",1,0,1,0,177.66139521014466,14,1,8.113872608576042,2.3663372949211356,0,N/A
CUST13191,77,Male,North West,144,570,59913.35029309637,3,"Personal Loan,Savings Account,Investment",0,1,0,0,237.31952632669467,11,1,3.357010923639114,2.7877065585561405,0,N/A
CUST13192,56,Male,London,73,793,50032.81192547183,3,"Current Account,Business Account,Mortgage",1,0,0,1,43.3074447285143,12,2,10.063612245702577,8.29720855754037,0,N/A
CUST13193,65,Female,North West,166,686,30652.73157198588,2,"Personal Loan,Mortgage",0,0,0,1,73.76480333196949,15,0,11.338725299483455,0.5823627769464322,0,N/A
CUST13194,37,Male,East of England,153,726,42111.30438664073,1,Mortgage,0,0,0,1,190.47956365680858,17,2,26.464259332306064,1.8628140870056973,0,N/A
CUST13195,58,Male,London,198,822,28219.99514779288,4,"Mortgage,Investment,Personal Loan,Current Account",1,0,0,1,170.5225168682628,19,0,29.34225598196333,2.431322115200321,0,N/A
CUST13196,59,Male,East Midlands,91,711,15000.0,3,"Savings Account,Mortgage,Credit Card",0,1,1,1,102.28229107505733,14,0,8.713477863901163,9.665396283308441,0,N/A
CUST13197,56,Female,North West,91,727,63092.53925067088,3,"Savings Account,Personal Loan,Business Account",0,1,0,0,40.683190464162195,23,1,17.799086079653943,0.4884137697014621,0,N/A
CUST13198,68,Female,East Midlands,112,621,42215.52857860345,1,Savings Account,0,1,0,0,163.11693430534535,14,1,34.326775552868355,4.061184685886654,0,N/A
CUST13199,43,Male,London,233,850,45959.36865755613,3,"Credit Card,Business Account,Mortgage",0,0,1,1,114.4510986107453,16,0,12.358338801633368,4.102678619782232,0,N/A
CUST13200,36,Male,North West,58,625,72344.31835706542,3,"Insurance,Investment,Mortgage",0,0,0,1,121.4443909406991,8,0,42.182145784698655,2.119107851388511,0,N/A
CUST13201,29,Female,South East,41,553,47422.863481030094,3,"Current Account,Investment,Personal Loan",1,0,0,0,118.56586404383769,18,0,5.016364819429249,2.1036434046119106,0,N/A
CUST13202,82,Female,Yorkshire,153,711,55186.17953740724,2,"Personal Loan,Savings Account",0,1,0,0,681.5260928309227,7,0,53.29318309417993,7.530199772102218,0,N/A
CUST13203,77,Male,South West,2,625,17421.284801433834,4,"Savings Account,Insurance,Current Account,Credit Card",1,1,1,0,44.780041173064724,9,0,33.571960861737395,8.696028338876449,0,N/A
CUST13204,45,Female,Yorkshire,132,689,52405.230415308375,3,"Business Account,Investment,Current Account",1,0,0,0,219.2805534235375,16,1,15.837086392893791,15.265844055624779,0,N/A
CUST13205,80,Female,Scotland,106,645,15870.037968308989,2,"Savings Account,Investment",0,1,0,0,47.78829112084831,12,0,27.363766557036914,1.817224245975229,0,N/A
CUST13206,51,Female,Wales,84,704,85591.03863368073,4,"Savings Account,Investment,Personal Loan,Current Account",1,1,0,0,159.0884486347471,20,0,29.38577737943701,0.7033259562477001,0,N/A
